Hotel_Address,Additional_Number_of_Scoring,Review_Date,Average_Score,Hotel_Name,Reviewer_Nationality,Negative_Review,Review_Total_Negative_Word_Counts,Positive_Review,Review_Total_Positive_Word_Counts,Reviewer_Score,Tags
Corso Buenos Aires 3 Milan City Center 20124 Milan Italy,282,9/17/2015,8.6,Worldhotel Cristoforo Colombo, China , all except for lobby,5, nothing but the lobby,5,4.6,"[' Business trip ', ' Solo traveler ', ' Basic Single Room ', ' Stayed 1 night ']"
Corso Buenos Aires 3 Milan City Center 20124 Milan Italy,282,9/16/2015,8.6,Worldhotel Cristoforo Colombo, United States of America , Small room small bed and uncomfortable pillows ,9, Friendly staff that spoke English,6,6.7,"[' Business trip ', ' Solo traveler ', ' Basic Single Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Corso Buenos Aires 33 Central Station 20124 Milan Italy,95,6/28/2017,7.6,IH Hotels Milano Puccini, France , No possibility to change air conditioning setting from the room breakfast a bit basic,15, Location is very good close to metro station and Milan city center nice shopping area ,17,7.1,"[' Business trip ', ' Solo traveler ', ' Double Room with French Bed ', ' Stayed 1 night ']"
Corso Buenos Aires 33 Central Station 20124 Milan Italy,95,3/23/2017,7.6,IH Hotels Milano Puccini, Oman , The bathroom has a half tub Perhaps an old style unit in which you can only bathe sitting Does not even have a shower curtain that allows you to shower standing without the water splashing over Haven t seen anything like that before The lounge at the the front desk has no comfortable seats If you are required to wait for some time ,65, The location Centrally located on a shopping street full of good eateries The Lima station is just a hop away,21,6.7,"[' Business trip ', ' Couple ', ' Double Room with French Bed ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Corso Buenos Aires 33 Central Station 20124 Milan Italy,95,2/2/2017,7.6,IH Hotels Milano Puccini, Albania , There was a noise coming from the air conditioning The solved it by turning it off which resulted on me waking up cold ,25, Great breakfast superb location clean comfortable bed nice bathroom ,11,7.5,"[' Business trip ', ' Solo traveler ', ' Double Room with French Bed ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Corso Buenos Aires 33 Central Station 20124 Milan Italy,95,9/27/2016,7.6,IH Hotels Milano Puccini, United Kingdom , Hot water availability very inconsistent the first day we didn t have any hot water The wifi is very slow and the general room facilities are generally very worn The phone in the room did not function a few lightbulbs blown above the sink in bathroom one next to the bed Beds are on wheels so they dislocate from the walls very easily too We were in a generally very green room too which felt very old fashioned ,80, Friendly check in staff Good value for money and good location ,13,5.8,"[' Business trip ', ' Group ', ' Twin Room ', ' Stayed 4 nights ']"
Corso Buenos Aires 33 Central Station 20124 Milan Italy,95,6/28/2016,7.6,IH Hotels Milano Puccini, Malta , The hotel used to be charming Puccini music in public rooms Now a radio blaring Minimalist No longer suitable for business travellers It was disappointing to see how it has deteriorated ,33, Pleasant staff at reception ,6,5.0,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Corso Buenos Aires 33 Central Station 20124 Milan Italy,95,4/19/2016,7.6,IH Hotels Milano Puccini, Russia , Black hairs on the towel spoiled good impression from the hotel The managers staff must control laundering better ,20, Room breakfast no noise in the room Friendly staff Very convenient location on the shopping street near numerous cafes restaurants fast food restaurants 15 min by foot from the Centrale train station Direct metro line to Rho Fair center city center ,43,8.8,"[' Business trip ', ' Solo traveler ', ' Double Room with French Bed ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Corso Buenos Aires 33 Central Station 20124 Milan Italy,95,2/29/2016,7.6,IH Hotels Milano Puccini, United Kingdom , The mattress needed to be replaced And the sheets were super thin Also the shower water was tepid not hot ,22, Spacious rooms and good location Fairly priced mini bar,10,6.3,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 1 night ']"
Corso Buenos Aires 33 Central Station 20124 Milan Italy,95,11/23/2015,7.6,IH Hotels Milano Puccini, Turkey , breakfast is quite weak just a simple hotel to stay ,12, The location of the hotel is very good it s a few step away from the metro station Very close to the shops ,25,7.1,"[' Business trip ', ' Couple ', ' Double Room ', ' Stayed 4 nights ']"
Corso Buenos Aires 33 Central Station 20124 Milan Italy,95,4/14/2017,7.6,IH Hotels Milano Puccini, India , Room inside interior and lightening ,7, Room inside ambience very very poor insufficient lights and cosy ,12,5.8,"[' Business trip ', ' Solo traveler ', ' Double Room with French Bed ', ' Stayed 4 nights ', ' Submitted from a mobile device ']"
Corso Buenos Aires 33 Central Station 20124 Milan Italy,95,2/23/2017,7.6,IH Hotels Milano Puccini, Poland , old furniture ,4, great location at Corso Buenos Aires just steps away from Lima metro station clean and comfortable ,18,8.3,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 2 nights ']"
Corso Buenos Aires 33 Central Station 20124 Milan Italy,95,2/6/2017,7.6,IH Hotels Milano Puccini, Egypt , Wifi didn t connect in the room,8, Good breakfast amazing and helpful staff room was sparkling clean and well maintained ,15,8.3,"[' Business trip ', ' Solo traveler ', ' Double Room with French Bed ', ' Stayed 6 nights ']"
Corso Buenos Aires 33 Central Station 20124 Milan Italy,95,12/16/2016,7.6,IH Hotels Milano Puccini, France , water was not warm,5, staff really nice,4,7.1,"[' Business trip ', ' Solo traveler ', ' Double Room with French Bed ', ' Stayed 1 night ']"
Corso Buenos Aires 33 Central Station 20124 Milan Italy,95,2/16/2016,7.6,IH Hotels Milano Puccini, Greece , Little space to rooms,5, Location Clean Breakfast ,5,7.9,"[' Business trip ', ' Family with older children ', ' Double Room ', ' Stayed 4 nights ']"
Corso Buenos Aires 42 5 Central Station 20124 Milan Italy,84,6/25/2017,8.4,Best Western Hotel City, Germany , Bathroom really small shower cabin very narrow The hotel gives the impression of needing a renovation No business feeling Poor breakfast ,23, Good location at Corso Buenos Aires and 5min walk to main train station ,15,7.1,"[' Business trip ', ' Solo traveler ', ' Comfort Double Room ', ' Stayed 3 nights ']"
Corso Buenos Aires 42 5 Central Station 20124 Milan Italy,84,1/30/2017,8.4,Best Western Hotel City, Romania , I should have stay more ,7, Everything was perfect starting with the staff of the hotel Massimo from the reception was very professional and gave me all the Information I needed and most of all he was always smiling I have felt like home The hotel is very clean the breakfast is prepaired for all the tastes and each morning the smell of fresh baked croissants invaded my room Good location for shopping Central Station can be reached in a short walk and Duomo is at three metro stations Fabulous for Milano ,88,10.0,"[' Business trip ', ' Solo traveler ', ' Comfort Double Room ', ' Stayed 4 nights ', ' Submitted from a mobile device ']"
Corso Buenos Aires 42 5 Central Station 20124 Milan Italy,84,1/13/2017,8.4,Best Western Hotel City, Australia , The rooms are not very soundproof so you hear all your neighbours ,14, Location is great and the staff are extremely pleasant and helpful The rooms are a good size and very clean,21,8.3,"[' Business trip ', ' Solo traveler ', ' Comfort Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
Corso Buenos Aires 42 5 Central Station 20124 Milan Italy,84,10/21/2016,8.4,Best Western Hotel City, France , Rooms are really noisy very small bathroom is old fashioned dirty traces of humidity on the roof walls impossible to get warm water i had to wait for 10 mn Air conditioned does not work Breakfast is very cheap cheap products and not good at all This hotel is very expensive for what it is ,57, Location is good,4,4.2,"[' Business trip ', ' Solo traveler ', ' Comfort Double Room ', ' Stayed 2 nights ']"
Corso Buenos Aires 42 5 Central Station 20124 Milan Italy,84,9/28/2016,8.4,Best Western Hotel City, Iraq , non arrival the elevator to the ground reception and lack of the service to receipt the bags to the room,21, i liked location of the hotel and the good of hospitality,12,5.8,"[' Business trip ', ' Solo traveler ', ' Comfort Single Room ', ' Stayed 3 nights ']"
Corso Buenos Aires 42 5 Central Station 20124 Milan Italy,84,9/7/2016,8.4,Best Western Hotel City, Pakistan , Slightly bigger rooms would be wonderful,7, Friendly staff very professional fastest check in ever for me while travelling in Europe room key and details were ready on arrival and nice clean room ,28,8.8,"[' Business trip ', ' Solo traveler ', ' Comfort Single Room ', ' Stayed 1 night ']"
Corso Buenos Aires 42 5 Central Station 20124 Milan Italy,84,8/27/2016,8.4,Best Western Hotel City, Philippines , please make the bacon crispier ,7, yes breakfast was great the view from the breakfast room is good although the food variety was limited but of excellent quality ,24,9.6,"[' Business trip ', ' Solo traveler ', ' Comfort Triple Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Corso Buenos Aires 42 5 Central Station 20124 Milan Italy,84,4/6/2016,8.4,Best Western Hotel City, Germany , Road work right in front of the Hotel and very noisy in the Morning ,16, We staid only one night on the 3rd of April and the Manager on the reception was super helpful and friendly ,23,9.6,"[' Business trip ', ' Couple ', ' Comfort Double Room ', ' Stayed 1 night ']"
Corso Buenos Aires 42 5 Central Station 20124 Milan Italy,84,3/17/2016,8.4,Best Western Hotel City, Poland , breakfast is just ok All food is from catering as there is no restaurant Do not expect fresh scrambled eggs or other hot food which is eatable Rest is ok,31, Location close to metro,5,7.1,"[' Business trip ', ' Group ', ' 2 rooms ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
Corso Buenos Aires 42 5 Central Station 20124 Milan Italy,84,3/9/2016,8.4,Best Western Hotel City, Japan , Staff are not friendly and not very good at English but acceptable Equipped with only one small elevator with max of 2 3 people Necessary to pull the door strongly to lock If you leave the door as it closes it doesn t close completely ,47, Very close to or inside the shopping area Good breakfast ,12,7.5,"[' Business trip ', ' Solo traveler ', ' Comfort Single Room ', ' Stayed 2 nights ']"
Corso Buenos Aires 42 5 Central Station 20124 Milan Italy,84,3/8/2016,8.4,Best Western Hotel City, Saudi Arabia , Toilet was very small The bed was not comfortable and room was cold in evening all the night i could not sleep You don t find a proper location to plug in your chargers ,36, The toilet was full of items ,8,5.4,"[' Business trip ', ' Solo traveler ', ' Comfort Single Room ', ' Stayed 2 nights ']"
Corso Buenos Aires 42 5 Central Station 20124 Milan Italy,84,3/3/2016,8.4,Best Western Hotel City, India , The bathroom of the single room was very small I actually banged into the wall while taking a step back to look at myself in the mirror Felt a little overpriced It doesn t feel like a real hotel since it is so small but then it is Europe Would ve loved fluffy duvets instead of blankets,58, The staff was very helpful Specially all the guys at the front desk The location was excellent as it is literally 20 steps away from the Lima metro station which gets you to Duomo in less than 5 minutes and is on the direct line to Rho Fiera Breakfast is good Coffee is incredible Strong wifi,57,7.1,"[' Business trip ', ' Solo traveler ', ' Comfort Single Room ', ' Stayed 4 nights ']"
Corso Buenos Aires 42 5 Central Station 20124 Milan Italy,84,11/23/2015,8.4,Best Western Hotel City, Poland , Walls are nit soundproof so if your neighbours are loud you hear it It happened to me Party started about 3am You can call reception and they are happy to help ,33, Very friendly and helpful staff ,7,8.8,"[' Business trip ', ' Group ', ' 3 rooms ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
Corso Buenos Aires 42 5 Central Station 20124 Milan Italy,84,11/8/2015,8.4,Best Western Hotel City, Italy , Absolutely nothing ,4, The location is very good on a central street of Milan The breakfast is very rich and tasty The staff is really helpful and polite Briefly this hotel is an excellent choice for staying in Milan ,38,9.6,"[' Business trip ', ' Solo traveler ', ' Comfort Single Room ', ' Stayed 4 nights ']"
Corso Buenos Aires 42 5 Central Station 20124 Milan Italy,84,9/29/2015,8.4,Best Western Hotel City, Greece , the single room is like a submarine room so small comparing with the super king size bed for one person at the novotel ca granda ,27, very close to the center via spiga montenapleone duomo,10,6.7,"[' Business trip ', ' Solo traveler ', ' Comfort Single Room ', ' Stayed 1 night ']"
