Hotel_Address,Additional_Number_of_Scoring,Review_Date,Average_Score,Hotel_Name,Reviewer_Nationality,Negative_Review,Review_Total_Negative_Word_Counts,Positive_Review,Review_Total_Positive_Word_Counts,Reviewer_Score,Tags
1 Rue Du G n ral Blaise 11th arr 75011 Paris France,89,10/21/2016,8.2,Gardette Park Hotel, United Kingdom , Rooms are a bit on the small side but very comfy and clean,14, Staff were very friendly and helpful nothing was too much trouble and spoke very good English which was a bonus,21,8.8,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 5 nights ']"
1 Rue Du G n ral Blaise 11th arr 75011 Paris France,89,10/17/2016,8.2,Gardette Park Hotel, Slovakia , Noisy heating the bathroom was nice but there should have been at least a table in there You have nowhere to put your stuff ,26, High quality breakfast not a vast choice but the essentials and everything delicious and top level If you have a car parking around gardette square is not the hassle that you can have in some other areas The area is very relaxed Good bed ,46,7.5,"[' Business trip ', ' Couple ', ' Double Room ', ' Stayed 2 nights ']"
1 Rue Du G n ral Blaise 11th arr 75011 Paris France,89,9/17/2016,8.2,Gardette Park Hotel, France , Breakfast could be improved with fresh products and real coffee ,12, Good location in a lively part of Paris very quiet streets with restaurants nearby Reasonable size for the rooms which have been renovated and well maintained ,28,8.8,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 1 night ']"
1 Rue Du G n ral Blaise 11th arr 75011 Paris France,89,6/7/2016,8.2,Gardette Park Hotel, United Kingdom , Not enough light to use the mirror in the bathroom for makeup and nowhere else suitable Used compact mirror in the end but it us not comfortable Only 2 tea bags The receptionist provided more on request though ,40, The staff were wonderful and the room was nice with a large bathroom The kettle and tea were nice ,21,9.6,"[' Business trip ', ' Couple ', ' Double Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']"
1 Rue Du G n ral Blaise 11th arr 75011 Paris France,89,3/25/2016,8.2,Gardette Park Hotel, Finland , Breakfast could contain more protein and please serve fresh boiled eggs every morning old ones taste bad but otherwise great experience and we will return ,27, Silent hotel nicely decorated rooms good location ,9,8.3,"[' Business trip ', ' Couple ', ' Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
1 Rue Du G n ral Blaise 11th arr 75011 Paris France,89,2/2/2016,8.2,Gardette Park Hotel, Sweden , Very small rooms although contain key things one migh need Breakfast is overpriced however tasty It is vegetarian predominantely continental so might be too small for those expecting full breakfast ,32, Really nice location outside of the main tourist areas but good connections Cosy bars and restaurants in the vicinity Very nice receptionist who gave us good tips on where to eat ,33,7.9,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 2 nights ']"
1 Rue Du G n ral Blaise 11th arr 75011 Paris France,89,11/4/2015,8.2,Gardette Park Hotel, Germany , the rooms are pretty small with very little space to cross from one side of the room to the other the elevator stops between the levels and therefore the rooms are to reach only by stairs the next metro station is several minutes to walk,46, very well situated hotel close to Gardette Park in a quiet street nice staff all necessary facilities and services are close to the hotel,25,7.9,"[' Business trip ', ' Solo traveler ', ' Twin Room ', ' Stayed 2 nights ']"
1 Rue Du G n ral Blaise 11th arr 75011 Paris France,89,9/24/2015,8.2,Gardette Park Hotel, France , Breakfast is really basic and could be improved easily ,11, Good location with convenient access to subway station quite environment and rooms with reasonnable size for Paris Very clean and confortable ,23,8.8,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 2 nights ']"
1 Rue Du G n ral Blaise 11th arr 75011 Paris France,89,9/20/2015,8.2,Gardette Park Hotel, France , Breakfast could be improved easily as it is very very basic ,13, Nice room with good facilities very clean and confortable very quite environment with a view on a public garden,20,7.5,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 2 nights ']"
1 Rue Du G n ral Blaise 11th arr 75011 Paris France,89,5/25/2017,8.2,Gardette Park Hotel, United Kingdom , the breakfast ,4, Nice balcony with a table and chairs in the room ,12,7.5,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 1 night ']"
1 Rue Du G n ral Blaise 11th arr 75011 Paris France,89,12/15/2016,8.2,Gardette Park Hotel, Egypt , Rooms doors are very very bad It makes noisy sound like hell when it is closed ,18, Cleanliness is perfect Room is very good,8,7.1,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']"
1 rue Geoffroy Marie 9th arr 75009 Paris France,40,3/21/2017,8.6,Hotel Panache, United Kingdom , Wifi wasn t great showers are also tiny not all rooms have showers which could be better communicated online as people expect a shower as standard Mini bar is limited and fridge not cold ,36, Beautifully designed hotel very comfortable Staff were friendly and helpful,11,8.3,"[' Business trip ', ' Couple ', ' Classic Double or Twin Room ', ' Stayed 2 nights ']"
1 rue Geoffroy Marie 9th arr 75009 Paris France,40,7/10/2017,8.6,Hotel Panache, United Kingdom , I was on the top floor and the wifi signal was very poor ,15, Very comfortable and the staff were all great ,10,8.3,"[' Business trip ', ' Solo traveler ', ' Classic Double or Twin Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
1 rue Geoffroy Marie 9th arr 75009 Paris France,40,5/20/2017,8.6,Hotel Panache, Greece , The hotel room was not very clean,8, The design of the hotel is clever and elegant,10,8.3,"[' Business trip ', ' Solo traveler ', ' Classic Double or Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
1 rue Geoffroy Marie 9th arr 75009 Paris France,40,1/4/2017,8.6,Hotel Panache, Israel , the room was small,5, bed staff location breakfast modern 3 metro stops 2 kosher places near the hotel,15,10.0,"[' Business trip ', ' Solo traveler ', ' Classic Double or Twin Room ', ' Stayed 2 nights ']"
1 rue Geoffroy Marie 9th arr 75009 Paris France,40,12/19/2016,8.6,Hotel Panache, Belgium , Small bedroom heating system or thermostat was not properly functioning,11, Comfortable bed location,4,6.7,"[' Business trip ', ' Solo traveler ', ' Classic Double or Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
1 rue Geoffroy Marie 9th arr 75009 Paris France,40,10/29/2016,8.6,Hotel Panache, Netherlands , Noice from next room but can t help it in these old characteristic rooms ,16, Beautiful room warm and strong shower Beautiful spiral staircase ,11,9.2,"[' Business trip ', ' Solo traveler ', ' Classic Double or Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
1 rue Geoffroy Marie 9th arr 75009 Paris France,40,9/29/2016,8.6,Hotel Panache, United Kingdom , No hair dryer in my room though I asked it for the second night,15, Great bed calm room big bathroom,7,8.8,"[' Business trip ', ' Solo traveler ', ' Classic Single Room ', ' Stayed 2 nights ']"
1 rue Geoffroy Marie 9th arr 75009 Paris France,40,9/17/2016,8.6,Hotel Panache, Australia , Overly cool staff Rooms not checked for maintenance issues I had to move rooms twice ,17, The bed heads and little phones are an instagram dream ,12,6.7,"[' Business trip ', ' Solo traveler ', ' Classic Single Room ', ' Stayed 5 nights ']"
1 rue Geoffroy Marie 9th arr 75009 Paris France,40,6/1/2016,8.6,Hotel Panache, Malaysia , The cleaners they couldnt be bothered and didnt even vacuum The Carpet,13, Quentin at reception was very friendly,7,6.7,"[' Business trip ', ' Couple ', ' Superior Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
1 Rue Sainte Opportune 1st arr 75001 Paris France,61,2/19/2017,7.7,H tel des Ducs D Anjou, Greece , This hotel is for no reason a 4 star hotel The room was very small one double bed could hardly fit in The bathroom was very small as well especially the shower The check in was very bureaucratic you need to fill in a whole form with personal details The internet was slow The place for breakfast is on the basement and seems like a cave ,68, Tle location was the relevant advantage The breakfast was also decent and the bed comfortable enough ,18,6.3,"[' Business trip ', ' Solo traveler ', ' Standard Single Room ', ' Stayed 1 night ']"
1 Rue Sainte Opportune 1st arr 75001 Paris France,61,12/9/2016,7.7,H tel des Ducs D Anjou, Israel , Internet that s the only reason why i won t be back at the hotel once again poor connection i was at the second floor asked several times a day to restart the connection but nothing helped ,39, The location was amazing steps from everything you need and wants staff was friendly and mostly helpful ,19,7.1,"[' Business trip ', ' Solo traveler ', ' Standard Double Room ', ' Stayed 6 nights ', ' Submitted from a mobile device ']"
1 Rue Sainte Opportune 1st arr 75001 Paris France,61,6/6/2016,7.7,H tel des Ducs D Anjou, Sweden , Toilet and bath room was not clean wifi was extremely slow and disconnected several times that is worth in upper floor ,23, The staff were so helpful and polite However there is a language barrier for some of the staff which just could speak French ,25,5.0,"[' Business trip ', ' Solo traveler ', ' Standard Single Room ', ' Stayed 3 nights ']"
1 Rue Sainte Opportune 1st arr 75001 Paris France,61,5/30/2016,7.7,H tel des Ducs D Anjou, United Kingdom , The location can also be busy so if you want a super quiet place don t stay here having said that the double glazing and sound proofing is excellent so after having a few drinks and enjoying the local surroundings you can go home in a few mins and not hear much at all Shower was small and not the best water pressure Not a huge deal for me but may be for some ,76, Super comfy bed and nice room with good facilities The staff were extremely helpful and friendly nothing was a problem Location is steps away from Rue Du Rivoli Forum des Halles and so many other sights are in walking distance metro is a stones throw SO central ,49,8.3,"[' Business trip ', ' Solo traveler ', ' Standard Double Room ', ' Stayed 1 night ']"
1 Rue Sainte Opportune 1st arr 75001 Paris France,61,3/8/2016,7.7,H tel des Ducs D Anjou, Belgium , the decoration in the lobby is really not my cup of tea but that s personal and only a detail it has nothing to do with the rooms and the comfort ,33, great location near Louvre lot of bars in the street x large bed for Paris good shower and friendly staff,21,9.6,"[' Business trip ', ' Solo traveler ', ' Standard Double Room ', ' Stayed 2 nights ']"
1 Rue Sainte Opportune 1st arr 75001 Paris France,61,12/11/2015,7.7,H tel des Ducs D Anjou, Netherlands , This hotel does not have the room sizes facilities or services you expect from a 4 star establishment even in Paris At best this is an average 3 star hotel It is totally over priced as a result The corridors are narrow 75cm and continuously crowded with hotel maids dirty laundry and cleaning equipment The room food service is sourced externally and therefore takes ages to be delivered The beds are hollow and the pillows too hard resulting in back and neck aches The Wifi login is cumbersome and cuts off periodically At this price the breakfast which is served in a basement room should be free in Paris it is cheaper anyway to go to a nearby street caf ,122, Very good location within 15 meters of the Chatelet metro station Friendly and accommodating staff Clean ,18,5.8,"[' Business trip ', ' Couple ', ' Classic Double Room ', ' Stayed 3 nights ']"
1 Rue Sainte Opportune 1st arr 75001 Paris France,61,11/9/2015,7.7,H tel des Ducs D Anjou, Denmark , everything was good I could not wish for more,10, Location location location The hotel is nicely done with nice bathrooms and lovely furniture and there was 100 clean and neat everywhere this is not always standard in Paris ,31,9.6,"[' Business trip ', ' Solo traveler ', ' Standard Single Room ', ' Stayed 2 nights ']"
1 Rue Sainte Opportune 1st arr 75001 Paris France,61,3/31/2017,7.7,H tel des Ducs D Anjou, Finland , The room was tiny and worn out even in Paris standards ,13, Breakfast was really good Location near Les Halles is very convenient ,13,5.8,"[' Business trip ', ' Couple ', ' Standard Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
1 Rue Sainte Opportune 1st arr 75001 Paris France,61,12/22/2016,7.7,H tel des Ducs D Anjou, Poland , Slow internet connection,4, Perfect help from the Personel Bravo ,8,10.0,"[' Business trip ', ' Solo traveler ', ' Standard Single Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
1 Rue Sainte Opportune 1st arr 75001 Paris France,61,12/5/2016,7.7,H tel des Ducs D Anjou, Czech Republic , Room a bit small for the money,8, Outstanding breakfast comfortable bed very friendly staff good location fridge,11,7.9,"[' Business trip ', ' Solo traveler ', ' Standard Single Room ', ' Stayed 4 nights ']"
1 Rue Sainte Opportune 1st arr 75001 Paris France,61,8/26/2016,7.7,H tel des Ducs D Anjou, Germany , There were machine noises during the whole night I could not stand in the shower due to the roof ,21, Really good service and breakfast Central located ,9,8.3,"[' Business trip ', ' Solo traveler ', ' Standard Single Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
1 Rue Sainte Opportune 1st arr 75001 Paris France,61,2/28/2016,7.7,H tel des Ducs D Anjou, United States of America , My bed was a bit soft ,8, Place was very clean and they have added a few amenities like how water pot and coffee Very nice staff,21,7.9,"[' Business trip ', ' Solo traveler ', ' Standard Double Room ', ' Stayed 5 nights ']"
